description,timestamp,fullness,collection,location
659 Tremont St,04/14/2014 08:14:00 AM,GREEN,False,"(42.34198461, -71.07515395)"
373 Washington St (in front of jewelers),05/23/2014 01:08:00 PM,RED,False,"(42.35621469, -71.05977536)"
106 Cambridge Street,11/06/2014 10:59:00 AM,GREEN,False,"(42.36112, -71.06296)"
427 Washington Street (EB Horn Company Jewlers),09/02/2014 07:46:00 AM,GREEN,True,"(42.3507566, -71.0635176)"
"309 Atlantic Avenue ""Lavenderia Cleaners""",10/09/2014 10:10:00 PM,YELLOW,False,"(42.36361784, -71.05116706)"
200 Newbury Street,10/25/2014 05:45:00 PM,RED,False,"(42.35023008, -71.0800102)"
Milk & Oliver St (On Island),05/03/2014 11:53:00 PM,YELLOW,False,"(42.35732731, -71.055)"
26 North Street  (opp millennium bostonian hotel),10/06/2014 08:35:00 AM,GREEN,True,"(42.36069655, -71.05578864)"
120 Meridian Street,07/10/2014 12:53:00 PM,YELLOW,False,"(42.37318903, -71.03909437)"
Stuart St & Warrenton St,10/15/2014 08:26:00 AM,YELLOW,False,"(42.35093982, -71.06588898)"
Court St and Court Square (opp BNY Mellon),08/09/2014 01:00:00 AM,GREEN,True,"(42.35902394, -71.05845139)"
536 Tremont,01/20/2014 10:00:00 AM,YELLOW,False,"(42.34445, -71.07067)"
1082 Comm Ave / Corner of Comm & Naples,07/06/2014 08:29:00 PM,YELLOW,False,"(42.35188842, -71.12355974)"
Washington Street & Waldo Terrace / Brighton Center,03/14/2014 01:55:00 PM,GREEN,True,"(42.34915242, -71.1522564)"
31 New Chardon / New Chardon & Hawkins,09/29/2014 10:48:00 AM,YELLOW,False,"(42.36237419, -71.06178797)"
Boylston and Clarendon St (Trinity Church),09/14/2014 12:32:00 AM,GREEN,True,"(42.35062463, -71.07526211)"
342 Hanover (White Hen Pantry),12/24/2014 04:29:00 PM,RED,False,"(42.3648934, -71.0536149)"
53 Dartmouth,09/23/2014 01:55:00 PM,YELLOW,False,"(42.34446654, -71.07437808)"
71 State St (Jos A Bank),04/22/2014 12:34:00 PM,YELLOW,False,"(42.35903276, -71.05596238)"
Summer St @ Men's Wear House,05/31/2014 08:45:00 PM,YELLOW,False,"(42.35484, -71.05955)"
357 Hanover Street,03/22/2014 10:53:00 PM,YELLOW,False,"(42.36471, -71.0535)"
355 Newbury St,04/28/2014 08:30:00 AM,GREEN,True,"(42.34831644, -71.08751047)"
218 Hanover ST (cvs),02/23/2014 02:51:00 PM,RED,False,"(42.36297845, -71.05539223)"
High & Summer (Sovereign Bank),04/28/2014 08:43:00 PM,GREEN,True,"(42.35314697, -71.05697949)"
147 Tremont @ West Street (Opposite Boston Common),09/19/2014 12:22:00 PM,YELLOW,False,"(42.35520119, -71.06320713)"
Yawkey Way and Van Ness - Gate D,08/14/2014 07:13:00 PM,YELLOW,False,"(42.34558373, -71.09820418)"
Game on. SE Brookline and Landsdowne,08/15/2014 05:07:00 PM,YELLOW,False,"(42.34705826, -71.09857433)"
95 Brighton Ave / Budget Truck,07/14/2014 08:45:00 AM,GREEN,True,"(42.35288371, -71.12998254)"
Cambridge St and New Chardon (dunkin doughnuts),06/12/2014 12:06:00 AM,GREEN,True,"(42.36141985, -71.06307164)"
332 Congress St,02/19/2014 06:07:00 AM,YELLOW,False,"(42.350917, -71.049308)"
1745 Washington Street,04/14/2014 01:38:00 PM,YELLOW,False,"(42.3366, -71.07687)"
Harrison Ave. @ E.Springfield St.,12/11/2014 11:06:00 AM,GREEN,True,"(42.33543531, -71.0745811)"
30 Kneeland,05/05/2014 06:06:00 PM,YELLOW,False,"(42.35078, -71.06184)"
450 Washington Street @ Macy's,01/05/2014 12:06:00 PM,GREEN,True,"(42.3548251, -71.0610869)"
Commons T Entrance @ Tremont & Park St.,12/15/2014 08:59:00 PM,GREEN,False,"(42.35632443, -71.0626422)"
75 Dartmouth,08/02/2014 08:00:00 PM,YELLOW,False,"(42.345189, -71.07477)"
Tremont Street & Court Street,10/09/2014 02:13:00 PM,YELLOW,False,"(42.35911123, -71.05951447)"
Tremont st and School st,11/05/2014 04:53:00 PM,GREEN,True,"(42.35805, -71.06033)"
71 State St (Jos A Bank),11/13/2014 06:26:00 PM,GREEN,True,"(42.35903276, -71.05596238)"
471 Columbus Ave,06/09/2014 08:59:00 AM,YELLOW,False,"(42.34326, -71.07838)"
224 Cambridge St. in front of starbucks,11/15/2014 07:31:00 AM,GREEN,True,"(42.3609637, -71.066528)"
331 Hanover Street,10/28/2014 03:35:00 PM,YELLOW,False,"(42.364252, -71.053905)"
400 Stuart St @ Clarendon,10/14/2014 02:55:00 PM,YELLOW,False,"(42.34883727, -71.07417681)"
110 Meridian (Bus stop),09/12/2014 06:45:00 PM,RED,False,"(42.37225, -71.03903609)"
182 Mass Ave,07/17/2014 07:37:00 PM,YELLOW,False,"(42.3455912, -71.0868808)"
Court St and Court Square (opp BNY Mellon),11/01/2014 07:30:00 AM,RED,True,"(42.35902394, -71.05845139)"
East Side of Ipswich - Shell gas station,10/14/2014 10:01:00 AM,YELLOW,False,"(42.34554096, -71.09537177)"
Tremont & Bromfield St  (Suffolk Law School),07/08/2014 07:37:00 AM,GREEN,True,"(42.35708226, -71.06130118)"
Cross and Cooper,09/11/2014 02:25:00 PM,YELLOW,False,"(42.36441414, -71.0581377)"
Stuart and Tremont St (Opp Shanghai Restaurant),06/23/2014 03:01:00 PM,YELLOW,False,"(42.35093726, -71.06514335)"
263 Summer St,01/31/2014 12:47:00 PM,RED,False,"(42.3502215, -71.0507204)"
South St. @ Beach St.,01/06/2014 08:27:00 AM,YELLOW,False,"(42.3504072, -71.0567736)"
Dartmouth St & Stuart St (SE Corner),02/24/2014 04:56:00 PM,GREEN,True,"(42.34820802, -71.07628189)"
75 Dartmouth,07/10/2014 09:29:00 PM,GREEN,True,"(42.345189, -71.07477)"
74 Berklee,02/16/2014 09:18:00 AM,YELLOW,False,"(42.3443, -71.067)"
342 Hanover (White Hen Pantry),10/10/2014 12:17:00 PM,YELLOW,False,"(42.3648934, -71.0536149)"
240 Newbury Street in front of CVS,10/16/2014 05:48:00 PM,GREEN,True,"(42.34967365, -71.08208099)"
226 Washington St (american express office),08/06/2014 05:50:00 PM,GREEN,True,"(42.3583641, -71.0578237)"
357 Hanover Street,08/15/2014 08:57:00 AM,GREEN,True,"(42.36471, -71.0535)"
Summer & Chauncey (Rear Entrance Macy's),11/10/2014 04:56:00 PM,GREEN,True,"(42.3545003, -71.0591524)"
Atlantic Ave and E India Row,07/21/2014 10:26:00 AM,YELLOW,False,"(42.35776165, -71.05116584)"
261 Hanover Street,06/30/2014 07:59:00 AM,GREEN,True,"(42.3636, -71.05487)"
320 Newbury Street,08/06/2014 02:39:00 AM,GREEN,True,"(42.34868, -71.08578)"
Boylston and Dartmouth St (Library Entrance),06/06/2014 05:20:00 PM,RED,False,"(42.34994355, -71.07731053)"
Mass Ave. @ Marlborough,12/29/2014 12:58:00 PM,GREEN,True,"(42.34997374, -71.08915132)"
261 Hanover Street,07/15/2014 08:10:00 AM,YELLOW,False,"(42.3636, -71.05487)"
552 Commonwealth (Kenmore Sq),01/19/2014 06:17:00 PM,GREEN,True,"(42.34848571, -71.09710951)"
1714 Washington Street,02/03/2014 07:41:00 PM,RED,False,"(42.33695123, -71.0761684)"
190A Brighton Ave / Brighton (East) & Quint at La Mamma Pizza,10/09/2014 08:05:00 AM,GREEN,True,"(42.35311742, -71.1339679)"
450 Washington Street @ Macy's,04/25/2014 10:06:00 AM,GREEN,True,"(42.3548251, -71.0610869)"
Columbus @ Clarendon,10/18/2014 03:25:00 AM,GREEN,True,"(42.3471, -71.07368)"
Newbury & Mass Ave / Opposite of Urban Outfitters,07/03/2014 11:04:00 PM,RED,False,"(42.3480288, -71.08803024)"
Beacon Street (Westbound) at Ayr Road,06/22/2014 07:32:00 AM,GREEN,True,"(42.33658081, -71.14857459)"
St James & Darmouth (Fairmont Hotel),08/08/2014 06:10:00 AM,YELLOW,False,"(42.34929014, -71.07679328)"
357 Hanover Street,10/04/2014 10:21:00 AM,GREEN,True,"(42.36471, -71.0535)"
NE corner Mass Ave. & Washington St.,10/19/2014 08:07:00 AM,YELLOW,False,"(42.33651515, -71.07681729)"
Cambridge and Joy in front of beacon hill athletic club,07/30/2014 04:48:00 PM,YELLOW,True,"(42.3611127, -71.0650131)"
Franklin & Pearl St (Opp 1 Federal),09/09/2014 02:35:00 AM,GREEN,True,"(42.35618674, -71.05483124)"
261 Hanover Street,10/12/2014 04:16:00 PM,RED,False,"(42.3636, -71.05487)"
Boylston & Ring Street - Corner in front of Republic Bank,09/08/2014 09:45:00 PM,GREEN,True,"(42.34907841, -71.08083237)"
129 Tremont St (burger king),07/10/2014 07:42:00 AM,GREEN,True,"(42.35634431, -71.06203197)"
Clinton and North St opposite the Millennium Hotel,10/03/2014 06:36:00 PM,GREEN,True,"(42.3607261, -71.0558865)"
1124 Boylston St.,07/10/2014 09:08:00 PM,YELLOW,False,"(42.3467963, -71.0889104)"
New Chardon St and Merrimac (Gov't Center Parking garage),11/07/2014 06:28:00 PM,YELLOW,False,"(42.3630094, -71.05991393)"
1956 Beacon Street @ Sutherland (Starbucks),11/23/2014 07:26:00 AM,GREEN,True,"(42.33615978, -71.15020115)"
1114 Washington Street (Ming's Chinese Market),09/23/2014 07:56:00 PM,GREEN,True,"(42.34423812, -71.06570621)"
563 Columbus Avenue,10/10/2014 09:02:00 PM,GREEN,True,"(42.34087, -71.08143)"
373 Washington St (in front of jewelers),05/12/2014 12:59:00 PM,GREEN,True,"(42.35621469, -71.05977536)"
150 Newbury Street,04/07/2014 04:57:00 PM,GREEN,True,"(42.35081, -71.07782)"
O St. @ East Broadway,05/15/2014 06:00:00 PM,GREEN,True,"(42.33577, -71.02937)"
Clinton St and Surface Rd,12/07/2014 07:50:00 PM,GREEN,True,"(42.3608169, -71.0537068)"
Causeway & Friend (opp Halftime Pizza),06/08/2014 12:57:00 AM,GREEN,True,"(42.36507157, -71.06176386)"
Otis & Summer St (Qdobas),04/16/2014 06:58:00 PM,GREEN,True,"(42.35425845, -71.05853408)"
Otis & Summer St (Qdobas),10/19/2014 07:18:00 AM,GREEN,True,"(42.35425845, -71.05853408)"
106 Cambridge Street,02/23/2014 02:52:00 PM,YELLOW,False,"(42.36112, -71.06296)"
SW N. Washington & Causeway,10/12/2014 08:26:00 AM,RED,False,"(42.36671342, -71.05860344)"
North St (Fanueil Hall),07/12/2014 12:33:00 AM,GREEN,True,"(42.36053881, -71.05663783)"
NE Brookline Ave and Lansdowne,09/01/2014 12:08:00 AM,GREEN,True,"(42.3473084, -71.09849386)"
Boylston & Mass Ave (Berkley College of Music),04/19/2014 02:11:00 PM,YELLOW,False,"(42.34719456, -71.0875826)"
276 Hanover (Cafe Pompei),07/03/2014 11:47:00 AM,YELLOW,False,"(42.363799, -71.0545002)"
Cambridge St and No Grove St,02/06/2014 06:54:00 PM,YELLOW,False,"(42.36123787, -71.06861371)"
1330 Boylston @ Jersey Street,10/29/2014 10:06:00 AM,GREEN,False,"(42.3445655, -71.097831)"
Lincoln Street and Surface Rd,09/20/2014 05:17:00 AM,GREEN,True,"(42.35224452, -71.05850881)"
Hanover and Cross St (Citizen Bank),03/02/2014 10:14:00 AM,RED,True,"(42.36269134, -71.05586617)"
261 Hanover Street,04/25/2014 12:56:00 PM,YELLOW,False,"(42.3636, -71.05487)"
2193 Commonwealth Ave (UPS Store),05/21/2014 09:24:00 AM,YELLOW,False,"(42.34020527, -71.16628779)"
59 Temple Place,09/16/2014 05:20:00 PM,YELLOW,False,"(42.35492047, -71.06156127)"
Cambridge and Joy in front of beacon hill athletic club,08/26/2014 07:59:00 AM,GREEN,True,"(42.3611127, -71.0650131)"
683 Tremont,10/10/2014 01:47:00 PM,YELLOW,False,"(42.34143247, -71.07657887)"
276 Washington,05/10/2014 11:15:00 AM,YELLOW,False,"(42.35756, -71.05813)"
328 Washington St (Cohen's Fashion Optical),11/11/2014 05:01:00 PM,RED,False,"(42.3568756, -71.0588741)"
59 Causeway (SE corner Duncan Donuts),10/13/2014 01:20:00 AM,GREEN,True,"(42.364304, -71.0632709)"
Atlantic Avenue (Needs Exact Location),09/29/2014 08:48:00 AM,YELLOW,False,"(42.3576827, -71.0512099)"
277 Washington Street (Next to Parking Garage),08/25/2014 06:18:00 PM,YELLOW,False,"(42.35754986, -71.05821965)"
282 Newbury Street,02/22/2014 07:08:00 PM,YELLOW,False,"(42.34915253, -71.0839643)"
Boylston and Dartmouth St (Library Entrance),07/05/2014 01:16:00 PM,YELLOW,False,"(42.34994355, -71.07731053)"
Cambridge and Blosom St (Au Bon Pain),10/20/2014 06:11:00 PM,GREEN,True,"(42.36127565, -71.06657801)"
331 Hanover Street,10/15/2014 05:43:00 PM,YELLOW,False,"(42.364252, -71.053905)"
Huntington Avenue & Fenwood Street,08/06/2014 02:06:00 PM,YELLOW,False,"(42.33376282, -71.1056764)"
Huntington Avenue & Fenwood Street,07/31/2014 01:43:00 AM,GREEN,True,"(42.33376282, -71.1056764)"
Tremont & Beacon St (Kings Chapel Burying Ground),08/23/2014 10:37:00 AM,RED,False,"(42.35850775, -71.06016237)"
Across from 1146 Washington St.@ Bus stop,06/03/2014 03:26:00 PM,YELLOW,False,"(42.34371779, -71.06630437)"
516 Tremont St.,08/09/2014 10:27:00 AM,GREEN,True,"(42.3448302, -71.0702141)"
Washington @ E.Newton Outbound,06/20/2014 12:58:00 PM,YELLOW,False,"(42.33877077, -71.07359556)"
NW Bromfield and Washington (opp Payless Shoes),10/02/2014 07:40:00 PM,YELLOW,False,"(42.35647066, -71.05946609)"
426 Boylston St (Citizens Bank),02/28/2014 09:49:00 AM,YELLOW,False,"(42.35120296, -71.07284531)"
373 Washington St (in front of jewelers),03/13/2014 04:54:00 PM,GREEN,True,"(42.35621469, -71.05977536)"
Otis & Summer St (Qdobas),10/29/2014 04:33:00 AM,GREEN,True,"(42.35425845, -71.05853408)"
276 Washington,01/27/2014 09:53:00 AM,YELLOW,False,"(42.35756, -71.05813)"
150 Newbury Street,07/05/2014 03:23:00 PM,GREEN,True,"(42.35081, -71.07782)"
1080 Boylston Street,08/24/2014 12:07:00 AM,YELLOW,False,"(42.3471459, -71.0882423)"
Columbus @ Dartmouth st.,07/07/2014 01:03:00 PM,YELLOW,True,"(42.34604, -71.07515)"
30 Kneeland,10/10/2014 07:46:00 PM,YELLOW,False,"(42.35078, -71.06184)"
Atlantic & Milk,03/25/2014 08:44:00 AM,YELLOW,False,"(42.35870062, -71.051439)"
540 Commonwealth,09/27/2014 01:07:00 PM,YELLOW,False,"(42.34847785, -71.09715705)"
Boylston & Ring Street - Corner in front of Republic Bank,09/21/2014 04:03:00 PM,GREEN,True,"(42.34907841, -71.08083237)"
564 Tremont st,10/02/2014 09:02:00 PM,GREEN,True,"(42.34359885, -71.07214987)"
320 Newbury Street,03/08/2014 08:40:00 AM,GREEN,True,"(42.34868, -71.08578)"
Summer st and Arch st,03/05/2014 10:58:00 AM,GREEN,True,"(42.35448, -71.05907)"
Cambridge and Joy in front of beacon hill athletic club,11/30/2014 05:52:00 AM,GREEN,False,"(42.3611127, -71.0650131)"
218 Hanover ST (cvs),07/15/2014 05:18:00 PM,GREEN,True,"(42.36297845, -71.05539223)"
SW N. Washington & Causeway,06/01/2014 04:23:00 AM,RED,False,"(42.36671342, -71.05860344)"
Boylston and Dartmouth St (Library Entrance),11/06/2014 12:28:00 AM,RED,True,"(42.34994355, -71.07731053)"
26 North Street  (opp millennium bostonian hotel),04/19/2014 11:50:00 AM,YELLOW,False,"(42.36069655, -71.05578864)"
Columbus @ Dartmouth st.,06/15/2014 02:57:00 PM,GREEN,True,"(42.34604, -71.07515)"
Tremont & Beacon St (Kings Chapel Burying Ground),08/17/2014 08:32:00 AM,GREEN,True,"(42.35850775, -71.06016237)"
23 Dartmouth,10/20/2014 09:03:00 PM,GREEN,True,"(42.343687, -71.074081)"
120 Meridian Street,09/05/2014 03:00:00 PM,YELLOW,False,"(42.37318903, -71.03909437)"
Hemenway and Westland St (SE Corner),12/21/2014 12:29:00 PM,GREEN,True,"(42.3438776, -71.08983783)"
Tremont 15 and Stuart St (Shanghai Restaurant),04/21/2014 06:16:00 AM,RED,False,"(42.35118328, -71.06469595)"
Congress St (opp Fanieul Hall),05/25/2014 11:11:00 AM,YELLOW,False,"(42.35993737, -71.05730847)"
Arlington St & Stuart St (100 Arlington),08/27/2014 11:39:00 AM,GREEN,True,"(42.35008178, -71.0697505)"
556 Commercial St,02/11/2014 08:41:00 PM,YELLOW,False,"(42.36820025, -71.05639385)"
Boylston & Hemenway St (opp Symphony Mart Store),02/24/2014 10:05:00 PM,GREEN,True,"(42.34681182, -71.08924811)"
Cambridge and Blosom (Hill Tavern),05/03/2014 08:14:00 AM,YELLOW,False,"(42.36109347, -71.0666692)"
200 Newbury Street,05/01/2014 12:51:00 AM,GREEN,True,"(42.35023008, -71.0800102)"
Tremont & Beacon St (Kings Chapel Burying Ground),09/28/2014 10:09:00 AM,RED,False,"(42.35850775, -71.06016237)"
Purchase St & Oliver St,06/11/2014 01:03:00 PM,RED,False,"(42.35521662, -71.05221516)"
89 South Street  (Al's South Street Café),08/27/2014 02:11:00 PM,YELLOW,True,"(42.351844, -71.057489)"
Faneuil Hall entrance surface road,06/05/2014 05:52:00 PM,RED,False,"(42.36010947, -71.05303455)"
Columbus @ Clarendon,08/01/2014 02:53:00 AM,GREEN,True,"(42.3471, -71.07368)"
Avenue De Lafayette and Chancy,07/10/2014 06:53:00 PM,YELLOW,False,"(42.35324982, -71.06073712)"
24 New Chardon St,04/25/2014 06:15:00 PM,YELLOW,False,"(42.36282644, -71.060895)"
Devonshire & State - Boston Massacre Landmark,08/17/2014 08:13:00 AM,GREEN,True,"(42.35883108, -71.05698941)"
30 Kneeland,08/18/2014 04:35:00 PM,YELLOW,False,"(42.35078, -71.06184)"
34 Bromfield Street,05/12/2014 06:40:00 PM,GREEN,True,"(42.3567331, -71.0603085)"
Federal & High St (American Express),01/19/2014 06:50:00 PM,RED,True,"(42.35373306, -71.05605263)"
59 Temple Place,05/03/2014 08:25:00 AM,YELLOW,False,"(42.35492047, -71.06156127)"
128 Cambridge Street,01/10/2014 03:42:00 PM,RED,False,"(42.36113, -71.06377)"
Boylston & Hemenway St (opp Symphony Mart Store),11/17/2014 11:21:00 AM,GREEN,True,"(42.34681182, -71.08924811)"
Comm Ave (East) Bus Stop at Carlton St / Next to Parking Lot,05/29/2014 02:06:00 PM,YELLOW,False,"(42.3500784, -71.10859829)"
311 Huntington Ave / Huntington (Westbound) and Opera,01/27/2014 08:41:00 PM,YELLOW,False,"(42.34052963, -71.0888865)"
1695 Tremont Street @ 1 Brigham Circle,11/24/2014 08:36:00 AM,GREEN,True,"(42.33399485, -71.10458326)"
15 Lansdowne in front ot House of Blues.,03/18/2014 09:53:00 AM,GREEN,True,"(42.34720359, -71.09565474)"
Chestnut Hill Ave and Sutherland Rd,09/25/2014 03:45:00 PM,YELLOW,False,"(42.33630431, -71.15095793)"
532 Tremont at Milford St,09/17/2014 08:32:00 AM,YELLOW,False,"(42.3445374, -71.0705386)"
311 Huntington Ave / Huntington (Westbound) and Opera,04/10/2014 09:57:00 AM,GREEN,True,"(42.34052963, -71.0888865)"
"Commercial and Prince St. ""Parking garage entrance""",01/29/2014 08:45:00 AM,YELLOW,False,"(42.3654997, -71.0559562)"
Boylston & Mass Ave (Berkley College of Music),04/21/2014 01:50:00 AM,GREEN,True,"(42.34719456, -71.0875826)"
Boylston St (Lord and Taylor Entrance),06/08/2014 04:31:00 PM,GREEN,True,"(42.3492027, -71.08031759)"
1082 Comm Ave / Corner of Comm & Naples,07/20/2014 07:23:00 AM,YELLOW,False,"(42.35188842, -71.12355974)"
South Ipswich and Vaness - Trolley stop,09/10/2014 05:46:00 PM,YELLOW,False,"(42.3458841, -71.09580897)"
34 Bromfield Street,11/13/2014 06:43:00 AM,YELLOW,False,"(42.3567331, -71.0603085)"
Boylston and Berkeley St - SW Corner (Bank of America),12/15/2014 08:51:00 AM,RED,True,"(42.35116785, -71.07309958)"
SW Van Ness and Yawkey Way,10/28/2014 11:45:00 AM,YELLOW,False,"(42.34528598, -71.0984011)"
260 Washington St (Eat Kitchen Restaurant),07/20/2014 03:32:00 PM,RED,False,"(42.3578315, -71.0579119)"
332 Congress St,03/06/2014 07:36:00 AM,YELLOW,False,"(42.350917, -71.049308)"
1124 Boylston St.,11/19/2014 09:04:00 PM,YELLOW,False,"(42.3467963, -71.0889104)"
Cambridge and Joy in front of beacon hill athletic club,08/06/2014 11:18:00 AM,YELLOW,False,"(42.3611127, -71.0650131)"
SE corner of West Canton and Columbus,11/30/2014 07:50:00 AM,GREEN,True,"(42.34483487, -71.0763413)"
718 Huntington,05/28/2014 07:54:00 AM,RED,False,"(42.33434, -71.10426)"
Franklin & Oliver St (David Instant Shoe Repair),05/28/2014 09:26:00 AM,RED,False,"(42.35661106, -71.05403923)"
328 Washington St (Cohen's Fashion Optical),08/12/2014 11:53:00 AM,YELLOW,False,"(42.3568756, -71.0588741)"
339 Washington St,07/01/2014 01:03:00 PM,YELLOW,False,"(42.3573978, -71.0583383)"
Surface rd.@Beach st.,10/03/2014 08:31:00 AM,GREEN,True,"(42.35056419, -71.05675482)"
Federal & High St (American Express),01/27/2014 10:41:00 PM,RED,True,"(42.35373306, -71.05605263)"
Cambridge St and No Beacon (Northside of Cambridge),12/15/2014 09:03:00 AM,GREEN,True,"(42.35370841, -71.13726964)"
Boylston St (Copley T Station),01/02/2014 02:32:00 PM,YELLOW,False,"(42.3498149, -71.07807363)"
Columbus @ Clarendon,07/01/2014 06:28:00 PM,GREEN,True,"(42.3471, -71.07368)"
563 Columbus Avenue,08/24/2014 02:32:00 PM,YELLOW,False,"(42.34087, -71.08143)"
30 Kneeland,04/24/2014 01:30:00 PM,GREEN,True,"(42.35078, -71.06184)"
860 Comm Ave / Comm (Eastbound) & Armory,03/05/2014 08:51:00 PM,YELLOW,False,"(42.35069392, -71.11390882)"
706 Huntington Ave,03/04/2014 08:19:00 PM,YELLOW,False,"(42.33442962, -71.10367716)"
748 Tremont st,01/10/2014 05:11:00 AM,YELLOW,False,"(42.34001098, -71.07882522)"
New Sudbury Street & Cambridge St (Northbound) // Verizon Store,10/12/2014 02:03:00 AM,GREEN,True,"(42.36111387, -71.06132818)"
Washington and Stuart Street (Boston Kitchen Pizza),08/22/2014 11:20:00 PM,GREEN,True,"(42.3510218, -71.0631478)"
Boylston St (Copley T Station),07/02/2014 05:12:00 PM,GREEN,True,"(42.3498149, -71.07807363)"
187 East Cottage Street,05/16/2014 03:48:00 PM,RED,False,"(42.3205476, -71.06113962)"
53 Dartmouth,07/04/2014 08:50:00 AM,GREEN,False,"(42.34446654, -71.07437808)"
"464 Hanover Street ""7/11 Store""",06/01/2014 06:09:00 PM,GREEN,True,"(42.36710187, -71.05258981)"
Game on. SE Brookline and Landsdowne,12/02/2014 01:55:00 AM,RED,False,"(42.34705826, -71.09857433)"
West Newton & St Botolph,05/31/2014 01:18:00 AM,YELLOW,False,"(42.34481541, -71.08105375)"
Clarendon and Tremont St,08/18/2014 01:28:00 PM,YELLOW,False,"(42.3439099, -71.07181175)"
141 Tremont & Temple St (Armed Forces Career Center),10/17/2014 04:15:00 PM,GREEN,True,"(42.35556787, -71.06287805)"
789 Harrison Ave,08/16/2014 10:37:00 AM,YELLOW,False,"(42.33604, -71.07374)"
2 Avenue De Lafayette and Washington St.,10/28/2014 12:32:00 PM,YELLOW,False,"(42.3538783, -71.0621546)"
1080 Boylston Street,01/23/2014 08:38:00 AM,RED,False,"(42.3471459, -71.0882423)"
185 Franklin Street / Pearl & Franklin,10/31/2014 01:02:00 PM,YELLOW,False,"(42.355761, -71.055204)"
200 Newbury Street,10/12/2014 01:54:00 PM,YELLOW,False,"(42.35023008, -71.0800102)"
320 Newbury Street,05/07/2014 11:30:00 AM,GREEN,True,"(42.34868, -71.08578)"
Columbus @ Clarendon,07/13/2014 09:52:00 AM,GREEN,False,"(42.3471, -71.07368)"
Washington st at Expressions store,07/28/2014 06:53:00 AM,YELLOW,False,"(42.35465, -71.06139)"
367 Mass Ave @ Orange Line T-Entrance (South side),05/23/2014 09:34:00 PM,GREEN,True,"(42.34143009, -71.08320981)"
